time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2025-06-13 00:00:00,13.3,11.0,86.0,0.0,,10.0,7.2,24.5,1023.0,0.0,3.0
2025-06-13 01:00:00,12.8,10.9,88.0,0.0,,350.0,3.6,25.2,1023.3,,3.0
2025-06-13 02:00:00,13.2,10.4,83.0,0.0,,360.0,7.2,25.9,1023.8,,3.0
2025-06-13 03:00:00,12.6,9.6,82.0,0.0,,10.0,7.2,29.2,1024.3,,2.0
2025-06-13 04:00:00,12.7,9.2,79.0,0.0,,20.0,10.8,30.2,1024.8,,2.0
2025-06-13 05:00:00,13.8,9.4,75.0,0.0,,30.0,10.8,29.5,1025.3,,2.0
2025-06-13 06:00:00,14.2,8.4,68.0,0.0,0.0,20.0,10.8,29.9,1025.8,60.0,2.0
2025-06-13 07:00:00,14.8,8.3,65.0,0.0,,20.0,10.8,32.4,1026.0,,1.0
2025-06-13 08:00:00,15.8,9.2,65.0,0.0,,340.0,10.8,37.1,1026.1,,1.0
2025-06-13 09:00:00,16.9,9.6,62.0,0.0,,350.0,10.8,39.2,1026.4,,1.0
2025-06-13 10:00:00,16.8,8.5,58.0,0.0,,330.0,10.8,38.9,1026.5,,1.0
2025-06-13 11:00:00,17.4,7.7,53.0,0.0,,340.0,10.8,39.6,1026.4,,1.0
2025-06-13 12:00:00,17.6,7.3,51.0,0.0,0.0,340.0,10.8,39.2,1026.5,60.0,1.0
2025-06-13 13:00:00,18.5,6.3,45.0,0.0,,340.0,7.2,38.2,1026.4,,1.0
2025-06-13 14:00:00,18.8,6.6,45.0,0.0,,320.0,7.2,36.4,1026.2,,2.0
2025-06-13 15:00:00,18.3,4.5,40.0,0.0,,340.0,10.8,33.8,1026.0,,1.0
2025-06-13 16:00:00,18.3,5.5,43.0,0.0,,330.0,7.2,31.7,1025.9,,1.0
2025-06-13 17:00:00,18.1,7.5,50.0,0.0,,320.0,3.6,26.3,1025.8,,1.0
2025-06-13 18:00:00,16.7,7.9,56.0,0.0,0.0,280.0,3.6,22.0,1025.8,60.0,1.0
2025-06-13 19:00:00,14.6,9.2,70.0,0.0,,250.0,3.6,19.1,1026.1,,1.0
2025-06-13 20:00:00,12.1,10.2,88.0,0.0,,260.0,3.6,19.8,1026.3,,1.0
2025-06-13 21:00:00,10.3,9.1,92.0,0.0,,270.0,3.6,20.5,1026.5,,1.0
2025-06-13 22:00:00,9.4,8.6,95.0,0.0,,220.0,3.6,17.6,1026.8,,1.0
2025-06-13 23:00:00,8.2,7.4,95.0,0.0,,140.0,3.6,16.9,1026.7,,2.0
2025-06-14 00:00:00,7.9,7.1,95.0,0.0,,280.0,3.6,16.9,1026.9,0.0,1.0
2025-06-14 01:00:00,7.2,6.8,97.0,0.0,,180.0,3.6,15.8,1027.1,,1.0
2025-06-14 02:00:00,7.4,6.7,95.0,0.0,,230.0,3.6,11.9,1027.2,,1.0
2025-06-14 03:00:00,9.6,8.7,94.0,0.0,,190.0,3.6,11.5,1027.2,,1.0
2025-06-14 04:00:00,13.6,10.8,83.0,0.0,,0.0,0.0,11.5,1027.3,,1.0
2025-06-14 05:00:00,15.7,8.9,64.0,0.0,,10.0,3.6,16.6,1027.3,,1.0
2025-06-14 06:00:00,16.4,8.6,60.0,0.0,0.0,30.0,7.2,20.9,1027.2,60.0,1.0
2025-06-14 07:00:00,16.8,7.7,55.0,0.0,,20.0,7.2,23.0,1027.0,,1.0
2025-06-14 08:00:00,17.5,7.0,50.0,0.0,,30.0,10.8,24.5,1027.0,,1.0
2025-06-14 09:00:00,18.2,7.6,50.0,0.0,,20.0,10.8,27.4,1027.0,,1.0
2025-06-14 10:00:00,18.1,7.5,50.0,0.0,,320.0,7.2,30.2,1026.5,,3.0
2025-06-14 11:00:00,18.6,6.4,45.0,0.0,,350.0,7.2,31.7,1026.0,,3.0
2025-06-14 12:00:00,19.2,6.6,44.0,0.0,0.0,340.0,7.2,30.2,1025.5,60.0,3.0
2025-06-14 13:00:00,19.6,8.3,48.0,0.0,,280.0,7.2,29.9,1024.9,,3.0
2025-06-14 14:00:00,19.3,5.7,41.0,0.0,,280.0,10.8,29.2,1024.3,,3.0
2025-06-14 15:00:00,19.2,4.5,38.0,0.0,,280.0,10.8,27.4,1023.7,,3.0
2025-06-14 16:00:00,18.5,6.7,46.0,0.0,,260.0,10.8,29.5,1023.5,,1.0
2025-06-14 17:00:00,17.3,6.8,50.0,0.0,,270.0,10.8,28.8,1022.9,,1.0
2025-06-14 18:00:00,15.8,7.0,56.0,0.0,0.0,270.0,10.8,25.2,1022.7,60.0,1.0
2025-06-14 19:00:00,13.6,7.4,66.0,0.0,,250.0,7.2,23.8,1022.7,,1.0
2025-06-14 20:00:00,12.6,7.5,71.0,0.0,,240.0,7.2,23.4,1022.2,,1.0
2025-06-14 21:00:00,11.5,7.2,75.0,0.0,,250.0,7.2,23.4,1022.1,,1.0
2025-06-14 22:00:00,10.9,7.8,81.0,0.0,,250.0,7.2,22.0,1021.7,,1.0
2025-06-14 23:00:00,10.3,8.1,86.0,0.0,,250.0,7.2,21.2,1021.6,,1.0
2025-06-15 00:00:00,9.8,8.1,89.0,0.0,,240.0,3.6,21.2,1021.2,0.0,2.0
2025-06-15 01:00:00,9.0,8.1,94.0,0.0,,210.0,3.6,18.4,1020.7,,1.0
2025-06-15 02:00:00,9.4,8.2,92.0,0.0,,230.0,3.6,15.8,1020.4,,3.0
2025-06-15 03:00:00,10.8,8.6,86.0,0.0,,250.0,7.2,20.2,1020.2,,2.0
2025-06-15 04:00:00,12.8,9.1,78.0,0.0,,260.0,7.2,20.9,1019.9,,1.0
2025-06-15 05:00:00,14.7,9.7,72.0,0.0,,240.0,10.8,24.5,1019.6,,1.0
2025-06-15 06:00:00,16.9,8.6,58.0,0.0,0.0,240.0,10.8,26.6,1019.3,60.0,1.0
2025-06-15 07:00:00,18.1,7.5,50.0,0.0,,260.0,14.4,29.5,1018.9,,1.0
2025-06-15 08:00:00,19.4,5.4,40.0,0.0,,250.0,18.0,33.5,1018.5,,1.0
2025-06-15 09:00:00,20.6,6.9,41.0,0.0,,250.0,18.0,37.1,1018.1,,1.0
2025-06-15 10:00:00,21.9,5.3,34.0,0.0,,260.0,18.0,37.1,1017.7,,1.0
2025-06-15 11:00:00,21.6,2.8,29.0,0.0,,260.0,21.6,38.2,1017.3,,1.0
2025-06-15 12:00:00,21.7,3.4,30.0,0.0,0.0,260.0,21.6,38.9,1016.9,60.0,2.0
2025-06-15 13:00:00,21.0,4.9,35.0,0.0,,260.0,18.0,38.9,1016.6,,3.0
2025-06-15 14:00:00,21.0,4.1,33.0,0.0,,280.0,25.9,39.2,1015.0,,3.0
2025-06-15 15:00:00,20.1,4.9,37.0,0.0,,250.0,14.4,36.7,1015.6,,3.0
2025-06-15 16:00:00,19.3,4.6,38.0,0.0,,270.0,10.8,36.0,1015.3,,3.0
2025-06-15 17:00:00,17.5,6.7,49.0,0.0,,270.0,10.8,34.6,1015.3,,3.0
2025-06-15 18:00:00,16.0,7.2,56.0,0.0,0.0,260.0,10.8,30.6,1015.1,54.0,2.0
2025-06-15 19:00:00,14.9,6.7,58.0,0.0,,250.0,7.2,29.9,1015.0,,1.0
2025-06-15 20:00:00,13.5,5.9,60.0,0.0,,250.0,7.2,28.4,1014.9,,1.0
2025-06-15 21:00:00,13.1,5.5,60.0,0.0,,240.0,7.2,28.8,1014.9,,3.0
2025-06-15 22:00:00,11.8,6.5,70.0,0.0,,240.0,7.2,25.2,1014.6,,3.0
2025-06-15 23:00:00,11.9,7.0,72.0,0.0,,240.0,7.2,23.8,1014.1,,3.0
2025-06-16 00:00:00,11.3,7.0,75.0,0.0,,220.0,7.2,22.7,1013.7,0.0,1.0
2025-06-16 01:00:00,10.9,6.4,74.0,0.0,,220.0,7.2,20.9,1013.6,,3.0
2025-06-16 02:00:00,12.0,6.3,68.0,0.0,,230.0,10.8,17.6,1013.3,,3.0
2025-06-16 03:00:00,12.0,7.3,73.0,0.0,,210.0,7.2,18.0,1012.9,,3.0
2025-06-16 04:00:00,12.9,8.8,76.0,0.0,,200.0,7.2,18.0,1012.6,,3.0
2025-06-16 05:00:00,14.5,9.5,72.0,0.0,,220.0,7.2,19.1,1012.4,,3.0
2025-06-16 06:00:00,17.1,6.0,48.0,0.0,,210.0,7.2,19.1,1012.1,60.0,3.0
2025-06-16 07:00:00,18.7,7.5,48.0,0.0,,210.0,7.2,18.7,1011.8,,3.0
2025-06-16 08:00:00,21.2,7.8,42.0,0.0,,210.0,7.2,22.3,1011.4,,3.0
2025-06-16 09:00:00,22.0,7.0,38.0,0.0,,210.0,9.4,22.3,1011.0,,3.0
2025-06-16 10:00:00,22.0,10.5,48.0,0.0,,240.0,10.8,24.5,1010.9,,3.0
2025-06-16 11:00:00,22.9,11.6,49.0,0.0,,260.0,14.4,22.3,1010.7,,3.0
2025-06-16 12:00:00,21.0,9.9,49.0,0.0,,330.0,14.8,22.7,1010.0,48.0,3.0
2025-06-16 13:00:00,20.5,13.5,64.0,0.0,,280.0,10.8,25.9,1010.1,,3.0
2025-06-16 14:00:00,22.2,11.6,51.0,0.0,,300.0,7.2,27.0,1009.9,,3.0
2025-06-16 15:00:00,20.5,12.2,59.0,0.0,,270.0,10.8,27.7,1009.8,,3.0
2025-06-16 16:00:00,19.2,12.2,64.0,0.0,,250.0,7.2,28.1,1009.7,,3.0
2025-06-16 17:00:00,18.6,12.3,67.0,0.0,,260.0,7.2,25.6,1009.4,,3.0
2025-06-16 18:00:00,16.8,12.3,75.0,0.0,,290.0,7.2,19.1,1009.3,0.0,3.0
2025-06-16 19:00:00,15.3,12.1,81.0,0.0,,250.0,10.8,14.8,1009.4,,3.0
2025-06-16 20:00:00,16.0,11.0,72.0,0.0,,260.0,9.4,26.3,1008.0,,3.0
2025-06-16 21:00:00,15.0,12.0,82.0,0.2,,240.0,9.0,24.5,1009.0,,7.0
2025-06-16 22:00:00,13.9,13.4,97.0,0.9,,200.0,3.6,19.8,1008.7,,8.0
2025-06-16 23:00:00,14.0,13.7,98.0,0.7,,210.0,3.6,18.7,1008.3,,17.0
2025-06-17 00:00:00,14.1,13.9,99.0,0.2,,260.0,7.2,14.4,1008.1,0.0,8.0
2025-06-17 01:00:00,14.2,14.0,99.0,0.9,,260.0,7.2,18.0,1007.6,,8.0
2025-06-17 02:00:00,14.1,13.9,99.0,0.4,,260.0,10.8,20.9,1007.1,,8.0
2025-06-17 03:00:00,13.8,13.5,98.0,1.0,,260.0,10.8,24.5,1006.8,,8.0
2025-06-17 04:00:00,14.0,13.5,97.0,0.3,,250.0,10.8,24.1,1006.7,,7.0
2025-06-17 05:00:00,14.2,13.7,97.0,0.0,,260.0,10.8,22.7,1006.7,,3.0
2025-06-17 06:00:00,14.2,13.7,97.0,0.0,0.0,260.0,10.8,22.3,1006.8,0.0,5.0
2025-06-17 07:00:00,14.5,13.7,95.0,0.0,,270.0,7.2,26.3,1006.9,,5.0
2025-06-17 08:00:00,14.4,14.1,98.0,0.0,,260.0,7.2,27.7,1007.3,,3.0
2025-06-17 09:00:00,13.9,13.4,97.0,0.1,,290.0,10.8,38.2,1008.0,,3.0
2025-06-17 10:00:00,14.4,12.8,90.0,0.0,,280.0,10.8,41.8,1008.7,,3.0
2025-06-17 11:00:00,16.2,12.6,79.0,0.0,,280.0,14.4,41.4,1009.0,,3.0
2025-06-17 12:00:00,16.5,12.3,76.0,0.0,0.0,270.0,18.0,41.8,1009.2,36.0,3.0
2025-06-17 13:00:00,15.7,11.7,77.0,0.0,,270.0,18.0,47.2,1009.6,,3.0
2025-06-17 14:00:00,16.1,11.0,72.0,0.0,,270.0,18.0,49.0,1009.8,,3.0
2025-06-17 15:00:00,15.5,10.9,74.0,0.0,,270.0,18.0,49.3,1010.3,,3.0
2025-06-17 16:00:00,15.7,10.2,70.0,0.0,,270.0,18.0,45.7,1010.2,,3.0
2025-06-17 17:00:00,14.9,9.9,72.0,0.0,,270.0,18.0,43.9,1010.1,,3.0
2025-06-17 18:00:00,14.1,9.5,74.0,0.0,0.0,270.0,18.0,41.0,1010.1,54.0,3.0
2025-06-17 19:00:00,13.4,8.5,72.0,0.0,,260.0,10.8,40.7,1009.9,,3.0
2025-06-17 20:00:00,12.3,9.5,83.0,0.0,,260.0,10.8,36.4,1009.8,,3.0
2025-06-17 21:00:00,12.5,10.4,87.0,0.0,,250.0,10.8,25.2,1009.6,,3.0
2025-06-17 22:00:00,12.7,10.4,86.0,0.0,,220.0,7.2,23.4,1009.4,,3.0
2025-06-17 23:00:00,13.0,10.7,86.0,0.0,,210.0,7.2,19.4,1008.4,,3.0
2025-06-18 00:00:00,13.3,11.5,89.0,0.0,,210.0,7.2,15.5,1007.7,0.0,3.0
2025-06-18 01:00:00,13.5,12.1,91.0,0.0,,210.0,10.8,18.0,1007.0,,3.0
2025-06-18 02:00:00,13.6,12.0,90.0,0.0,,220.0,7.2,19.4,1006.5,,3.0
2025-06-18 03:00:00,14.0,12.2,89.0,0.0,,210.0,7.2,19.4,1005.8,,3.0
2025-06-18 04:00:00,14.6,12.6,88.0,0.0,,230.0,7.2,19.4,1005.5,,3.0
2025-06-18 05:00:00,15.3,12.6,84.0,0.0,,230.0,7.2,19.8,1005.2,,3.0
2025-06-18 06:00:00,16.3,12.8,80.0,0.0,0.0,240.0,14.4,20.9,1005.0,0.0,3.0
2025-06-18 07:00:00,17.0,12.7,76.0,0.0,,240.0,14.4,25.6,1004.6,,3.0
2025-06-18 08:00:00,16.6,13.3,81.0,0.0,,260.0,14.4,28.8,1004.6,,3.0
2025-06-18 09:00:00,17.9,13.2,74.0,0.0,,260.0,18.0,30.2,1004.1,,3.0
2025-06-18 10:00:00,18.3,12.9,71.0,0.0,,260.0,21.6,33.8,1003.9,,3.0
2025-06-18 11:00:00,16.9,12.8,77.0,0.0,,260.0,18.0,36.7,1004.1,,3.0
2025-06-18 12:00:00,18.0,12.0,68.0,0.0,0.0,270.0,31.7,38.9,1003.0,42.0,3.0
2025-06-18 13:00:00,15.1,11.9,81.0,0.0,,270.0,21.6,42.8,1004.2,,3.0
2025-06-18 14:00:00,14.5,11.8,84.0,0.0,,270.0,21.6,43.2,1004.4,,3.0
2025-06-18 15:00:00,15.4,11.2,76.0,0.0,,270.0,21.6,45.4,1004.3,,3.0
2025-06-18 16:00:00,14.9,10.7,76.0,0.0,,270.0,18.0,47.2,1004.5,,3.0
2025-06-18 17:00:00,14.7,10.1,74.0,0.0,,270.0,18.0,46.8,1004.7,,3.0
2025-06-18 18:00:00,14.6,9.8,73.0,0.0,0.0,280.0,14.4,47.2,1004.9,0.0,3.0
2025-06-18 19:00:00,14.2,9.2,72.0,0.0,,270.0,10.8,47.5,1005.1,,3.0
2025-06-18 20:00:00,13.7,8.7,72.0,0.0,,280.0,10.8,45.7,1005.5,,3.0
2025-06-18 21:00:00,12.5,9.3,81.0,0.0,,270.0,10.8,43.9,1005.6,,3.0
2025-06-18 22:00:00,12.5,9.5,82.0,0.0,,270.0,14.4,42.1,1005.6,,3.0
2025-06-18 23:00:00,12.6,9.1,79.0,0.0,,270.0,14.4,44.3,1005.7,,2.0
2025-06-19 00:00:00,12.2,9.0,81.0,0.0,,270.0,14.4,43.9,1005.6,0.0,1.0
2025-06-19 01:00:00,12.1,8.9,81.0,0.0,,270.0,14.4,43.9,1005.3,,1.0
2025-06-19 02:00:00,11.9,8.7,81.0,0.0,,280.0,10.8,43.9,1004.8,,1.0
2025-06-19 03:00:00,12.2,8.9,80.0,0.0,,270.0,10.8,40.7,1004.6,,2.0
2025-06-19 04:00:00,13.3,9.0,75.0,0.0,,270.0,10.8,43.9,1004.3,,2.0
2025-06-19 05:00:00,13.7,9.7,77.0,0.0,,270.0,7.2,43.6,1004.1,,3.0
2025-06-19 06:00:00,14.7,9.1,69.0,0.0,0.0,280.0,10.8,42.5,1003.8,24.0,2.0
2025-06-19 07:00:00,15.0,7.5,61.0,0.0,,290.0,10.8,42.1,1003.8,,3.0
2025-06-19 08:00:00,15.9,8.1,60.0,0.0,,270.0,14.4,43.9,1003.8,,3.0
2025-06-19 09:00:00,15.6,8.1,61.0,0.0,,280.0,14.4,43.9,1003.7,,3.0
2025-06-19 10:00:00,16.3,9.0,62.0,0.0,,280.0,14.4,45.4,1003.7,,3.0
2025-06-19 11:00:00,15.1,9.2,68.0,0.0,,290.0,14.4,46.4,1003.8,,3.0
2025-06-19 12:00:00,15.0,9.4,69.0,0.0,0.0,290.0,10.8,45.0,1004.0,0.0,3.0
2025-06-19 13:00:00,14.3,9.9,75.0,0.0,,300.0,10.8,44.6,1004.2,,3.0
2025-06-19 14:00:00,13.2,12.3,94.0,0.7,,300.0,7.2,37.4,1004.2,,7.0
2025-06-19 15:00:00,13.0,11.9,93.0,0.1,,290.0,10.8,37.8,1004.5,,8.0
2025-06-19 16:00:00,12.7,11.4,92.0,0.2,,300.0,10.8,40.7,1004.5,,8.0
2025-06-19 17:00:00,12.5,11.9,96.0,1.0,,300.0,10.8,46.8,1004.6,,17.0
2025-06-19 18:00:00,12.5,11.7,95.0,0.9,0.0,300.0,10.8,55.8,1004.4,0.0,17.0
2025-06-19 19:00:00,13.0,11.9,93.0,0.9,,300.0,14.4,56.9,1004.4,,17.0
2025-06-19 20:00:00,13.1,12.2,94.0,3.0,,320.0,14.4,23.0,1004.6,,17.0
2025-06-19 21:00:00,12.8,11.9,94.0,3.0,,350.0,14.4,62.6,1005.0,,17.0
2025-06-19 22:00:00,12.4,11.5,94.0,4.0,,350.0,18.0,68.0,1005.7,,9.0
2025-06-19 23:00:00,12.2,11.1,93.0,3.0,,350.0,18.0,24.0,1006.1,,9.0
2025-06-20 00:00:00,12.2,10.9,92.0,2.0,,350.0,14.4,23.0,1007.0,0.0,9.0
2025-06-20 01:00:00,12.3,10.9,91.0,1.0,,360.0,14.4,54.7,1007.7,,9.0
2025-06-20 02:00:00,12.2,10.4,89.0,0.5,,360.0,14.4,52.2,1008.2,,8.0
2025-06-20 03:00:00,12.4,9.9,85.0,0.5,,360.0,14.4,50.8,1009.1,,8.0
2025-06-20 04:00:00,12.3,10.4,88.0,0.2,,360.0,14.4,22.0,1009.9,,7.0
2025-06-20 05:00:00,12.5,9.5,82.0,0.0,,10.0,14.4,49.0,1010.8,,3.0
2025-06-20 06:00:00,13.0,9.4,79.0,0.0,0.0,360.0,14.4,46.4,1011.5,0.0,3.0
2025-06-20 07:00:00,13.8,10.0,78.0,0.0,,10.0,14.4,21.0,1012.3,,3.0
2025-06-20 08:00:00,14.9,9.7,71.0,0.0,,10.0,18.0,42.1,1012.7,,3.0
2025-06-20 09:00:00,15.6,9.5,67.0,0.0,,20.0,14.4,41.0,1013.4,,3.0
2025-06-20 10:00:00,14.9,9.9,72.0,0.0,,30.0,14.4,39.6,1014.1,,3.0
2025-06-20 11:00:00,16.2,9.4,64.0,0.0,,20.0,7.2,37.4,1014.5,,3.0
2025-06-20 12:00:00,17.2,8.3,56.0,0.0,0.0,10.0,7.2,34.6,1014.8,60.0,2.0
2025-06-20 13:00:00,17.8,8.4,54.0,0.0,,10.0,7.2,32.8,1014.9,,1.0
2025-06-20 14:00:00,18.0,5.6,44.0,0.0,,50.0,10.8,28.1,1015.3,,1.0
2025-06-20 15:00:00,18.8,4.9,40.0,0.0,,60.0,7.2,23.8,1015.3,,1.0
2025-06-20 16:00:00,18.8,8.2,50.0,0.0,,290.0,7.2,20.9,1015.4,,3.0
2025-06-20 17:00:00,17.0,10.6,66.0,0.0,,260.0,14.4,29.2,1015.6,,3.0
2025-06-20 18:00:00,14.9,9.9,72.0,0.0,0.0,260.0,10.8,25.2,1015.9,36.0,3.0
2025-06-20 19:00:00,14.1,9.5,74.0,0.0,,250.0,7.2,22.3,1016.0,,3.0
2025-06-20 20:00:00,13.2,9.6,79.0,0.0,,250.0,7.2,22.0,1016.1,,2.0
2025-06-20 21:00:00,11.4,9.1,86.0,0.0,,260.0,10.8,22.0,1016.3,,3.0
2025-06-20 22:00:00,11.1,9.2,88.0,0.0,,270.0,7.2,19.8,1016.4,,3.0
2025-06-20 23:00:00,10.5,8.8,89.0,0.0,,260.0,7.2,24.5,1016.1,,3.0
2025-06-21 00:00:00,9.6,8.5,93.0,0.0,,270.0,7.2,25.9,1016.2,0.0,3.0
2025-06-21 01:00:00,8.8,8.0,95.0,0.0,,240.0,3.6,26.3,1015.8,,3.0
2025-06-21 02:00:00,8.9,8.0,94.0,0.0,,250.0,7.2,21.6,1015.3,,3.0
2025-06-21 03:00:00,9.8,8.1,89.0,0.0,,220.0,3.6,24.5,1014.9,,3.0
2025-06-21 04:00:00,11.3,9.0,86.0,0.0,,250.0,7.2,26.6,1014.6,,3.0
2025-06-21 05:00:00,14.2,8.8,70.0,0.0,,260.0,10.8,25.9,1014.1,,3.0
2025-06-21 06:00:00,14.3,6.9,61.0,0.0,0.0,250.0,10.8,24.1,1013.5,18.0,3.0
2025-06-21 07:00:00,14.1,8.9,71.0,0.0,,200.0,7.2,20.9,1012.9,,3.0
2025-06-21 08:00:00,15.4,8.9,65.0,0.0,,200.0,10.8,22.0,1012.0,,3.0
2025-06-21 09:00:00,15.8,9.5,66.0,0.0,,190.0,10.8,27.0,1011.2,,3.0
2025-06-21 10:00:00,15.9,9.8,67.0,0.0,,190.0,10.8,32.0,1010.2,,3.0
2025-06-21 11:00:00,15.8,9.5,66.0,0.0,,200.0,14.4,25.0,1009.6,,3.0
2025-06-21 12:00:00,13.9,11.8,87.0,0.1,0.0,260.0,18.0,38.2,1009.2,0.0,7.0
2025-06-21 13:00:00,15.3,10.7,74.0,0.0,,260.0,21.6,40.3,1008.8,,3.0
2025-06-21 14:00:00,15.3,10.3,72.0,0.0,,260.0,21.6,40.7,1008.5,,3.0
2025-06-21 15:00:00,15.4,6.4,55.0,0.0,,280.0,18.0,40.7,1008.5,,2.0
2025-06-21 16:00:00,14.4,7.4,63.0,0.0,,270.0,21.6,58.0,1008.4,,3.0
2025-06-21 17:00:00,13.6,7.6,67.0,0.0,,270.0,14.4,59.8,1008.5,,3.0
2025-06-21 18:00:00,12.9,8.2,73.0,0.0,0.0,270.0,18.0,53.6,1008.4,0.0,3.0
2025-06-21 19:00:00,11.5,8.9,84.0,0.2,,270.0,14.4,52.2,1008.5,,3.0
2025-06-21 20:00:00,10.8,8.7,87.0,0.0,,270.0,10.8,45.0,1008.5,,3.0
2025-06-21 21:00:00,12.0,7.1,72.0,0.0,,290.0,17.0,36.7,1008.0,,3.0
2025-06-21 22:00:00,10.7,9.1,90.0,0.0,,290.0,7.2,34.2,1008.2,,3.0
2025-06-21 23:00:00,11.9,8.7,81.0,0.0,,320.0,14.4,39.6,1008.5,,3.0
2025-06-22 00:00:00,11.7,9.4,86.0,0.0,,360.0,14.4,44.6,1009.0,0.0,3.0
2025-06-22 01:00:00,11.7,9.1,84.0,0.0,,20.0,14.4,20.0,1009.7,,3.0
2025-06-22 02:00:00,11.5,8.9,84.0,0.0,,360.0,14.4,45.0,1010.3,,3.0
2025-06-22 03:00:00,11.6,8.6,82.0,0.0,,10.0,14.4,22.0,1010.9,,3.0
2025-06-22 04:00:00,11.7,8.9,83.0,0.0,,20.0,18.0,22.0,1011.6,,3.0
2025-06-22 05:00:00,12.4,8.5,77.0,0.0,,30.0,21.6,43.2,1012.5,,3.0
2025-06-22 06:00:00,13.5,9.0,74.0,0.0,0.0,20.0,18.0,43.6,1013.2,54.0,3.0
2025-06-22 07:00:00,13.6,8.9,73.0,0.0,,30.0,21.6,24.0,1014.1,,3.0
2025-06-22 08:00:00,15.0,8.2,64.0,0.0,,40.0,18.0,46.8,1014.6,,2.0
2025-06-22 09:00:00,15.3,7.6,60.0,0.0,,20.0,18.0,45.7,1015.5,,1.0
2025-06-22 10:00:00,16.1,8.6,61.0,0.0,,30.0,18.0,43.9,1016.0,,1.0
2025-06-22 11:00:00,16.9,6.4,50.0,0.0,,40.0,14.4,39.2,1016.1,,1.0
2025-06-22 12:00:00,16.9,5.5,47.0,0.0,0.0,30.0,14.4,34.9,1016.4,60.0,2.0
2025-06-22 13:00:00,17.5,6.1,47.0,0.0,,30.0,10.8,34.2,1016.3,,2.0
2025-06-22 14:00:00,16.9,6.1,49.0,0.0,,320.0,7.2,32.0,1016.3,,1.0
2025-06-22 15:00:00,17.3,5.6,46.0,0.0,,330.0,7.2,31.0,1016.2,,2.0
2025-06-22 16:00:00,16.9,6.1,49.0,0.0,,280.0,7.2,31.0,1015.8,,1.0
2025-06-22 17:00:00,16.4,7.1,54.0,0.0,,260.0,10.8,30.2,1015.8,,1.0
2025-06-22 18:00:00,15.7,7.7,59.0,0.0,0.0,250.0,7.2,23.8,1015.8,60.0,1.0
2025-06-22 19:00:00,13.9,9.7,76.0,0.0,,250.0,7.2,20.5,1015.8,,1.0
2025-06-22 20:00:00,12.5,9.9,84.0,0.0,,250.0,7.2,15.1,1015.9,,1.0
2025-06-22 21:00:00,11.1,9.4,89.0,0.0,,180.0,3.6,13.3,1015.3,,1.0
2025-06-22 22:00:00,9.6,8.5,93.0,0.0,,210.0,3.6,11.5,1015.3,,2.0
2025-06-22 23:00:00,9.3,8.1,92.0,0.0,,220.0,3.6,14.4,1015.1,,3.0
2025-06-23 00:00:00,8.5,7.4,93.0,0.0,,190.0,3.6,13.7,1014.8,0.0,3.0
2025-06-23 01:00:00,8.3,7.2,93.0,0.0,,210.0,3.6,12.2,1014.6,,3.0
2025-06-23 02:00:00,8.6,7.2,91.0,0.0,,190.0,3.6,13.3,1014.0,,3.0
2025-06-23 03:00:00,8.8,7.1,89.0,0.0,,170.0,3.6,10.4,1013.5,,3.0
2025-06-23 04:00:00,10.9,7.4,79.0,0.0,,190.0,7.2,16.9,1013.2,,3.0
2025-06-23 05:00:00,14.2,7.5,64.0,0.0,,180.0,10.8,22.3,1012.8,,3.0
2025-06-23 06:00:00,15.8,7.0,56.0,0.0,0.0,190.0,10.8,26.6,1012.1,54.0,3.0
2025-06-23 07:00:00,15.6,7.4,58.0,0.0,,180.0,10.8,28.1,1011.4,,3.0
2025-06-23 08:00:00,16.3,7.0,54.0,0.0,,190.0,10.8,32.8,1010.7,,3.0
2025-06-23 09:00:00,16.7,6.5,51.0,0.0,,180.0,10.8,32.8,1010.1,,3.0
2025-06-23 10:00:00,17.2,5.8,47.0,0.0,,160.0,18.0,32.0,1009.2,,3.0
2025-06-23 11:00:00,17.9,7.0,49.0,0.0,,170.0,14.4,34.2,1008.1,,3.0
2025-06-23 12:00:00,18.0,7.4,50.0,0.0,0.0,190.0,14.4,36.4,1007.1,6.0,3.0
2025-06-23 13:00:00,17.8,7.5,51.0,0.0,,170.0,18.0,36.4,1006.0,,3.0
2025-06-23 14:00:00,17.9,7.3,50.0,0.0,,160.0,14.4,35.3,1004.8,,3.0
2025-06-23 15:00:00,16.4,8.9,61.0,0.2,,190.0,10.8,36.7,1003.9,,7.0
2025-06-23 16:00:00,14.3,10.5,78.0,0.2,,150.0,10.8,36.7,1003.0,,7.0
2025-06-23 17:00:00,13.7,11.0,84.0,0.2,,140.0,10.8,37.4,1001.8,,17.0
2025-06-23 18:00:00,13.1,11.5,90.0,0.2,0.0,140.0,14.4,39.2,1000.9,0.0,3.0
2025-06-23 19:00:00,13.2,11.4,89.0,0.2,,150.0,14.4,40.3,999.6,,8.0
2025-06-23 20:00:00,13.4,11.1,86.0,0.2,,150.0,18.0,39.2,998.5,,7.0
2025-06-23 21:00:00,13.4,11.1,86.0,0.1,,150.0,18.0,39.6,996.8,,7.0
2025-06-23 22:00:00,13.7,11.0,84.0,0.0,,160.0,14.4,36.0,995.6,,3.0
2025-06-23 23:00:00,13.8,11.0,83.0,0.0,,160.0,14.4,38.5,994.9,,3.0
